timestamp,protocol,src_ip,dst_ip,src_port,dst_port,seq,ack,sub_protocol,http_data,http_method,http_path,http_version,http_host,http_connection,smtp_data,smtp_mail_from,smtp_rcpt_to,dns_query,dns_query_type
2024-11-19 00:03:03,TCP,172.30.1.33,172.64.155.209,53631,443,3342316504,2142820418,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,172.30.1.33,20.189.173.26,53591,443,3816567388,4193348216,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,172.30.1.33,20.189.173.26,53591,443,3816567738,4193348216,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,172.30.1.33,20.189.173.26,53591,443,3816569166,4193348216,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,172.64.155.209,172.30.1.33,443,53631,2142820418,3342316504,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,172.30.1.33,172.64.155.209,53631,443,3342316504,2142820494,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,172.64.155.209,172.30.1.33,443,53631,2142820494,3342316504,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,172.30.1.33,172.64.155.209,53631,443,3342316504,2142820586,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,20.189.173.26,172.30.1.33,443,53591,4193348216,3816569166,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,20.189.173.26,172.30.1.33,443,53591,4193348216,3816570443,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,172.30.1.33,20.189.173.26,53591,443,3816570443,4193348291,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,172.30.1.33,172.217.175.42,54105,443,2687775265,2655510933,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,172.30.1.33,172.217.175.42,54105,443,2687775289,2655510933,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,172.217.175.42,172.30.1.33,443,54105,2655510933,0,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,172.30.1.33,20.205.69.80,53833,443,3860408581,3383703550,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,172.64.155.209,172.30.1.33,443,53631,2142820586,3342316504,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,172.30.1.33,172.64.155.209,53631,443,3342316504,2142820678,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,20.205.69.80,172.30.1.33,443,53833,3383703550,3860408582,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,172.64.155.209,172.30.1.33,443,53631,2142820678,3342316504,,,,,,,,,,,,
2024-11-19 00:03:03,TCP,172.30.1.33,172.64.155.209,53631,443,3342316504,2142820770,,,,,,,,,,,,
2024-11-19 00:03:04,TCP,172.64.155.209,172.30.1.33,443,53631,2142820770,3342316504,,,,,,,,,,,,
2024-11-19 00:03:04,TCP,172.30.1.33,172.64.155.209,53631,443,3342316504,2142820870,,,,,,,,,,,,
2024-11-19 00:03:04,TCP,172.30.1.33,20.189.173.26,53591,443,3816570443,4193348291,,,,,,,,,,,,
2024-11-19 00:03:04,TCP,172.30.1.33,20.189.173.26,53591,443,3816570793,4193348291,,,,,,,,,,,,
2024-11-19 00:03:04,TCP,172.30.1.33,20.189.173.26,53591,443,3816572221,4193348291,,,,,,,,,,,,
2024-11-19 00:03:04,TCP,172.30.1.33,142.251.8.188,53568,5228,2057943945,721805551,,,,,,,,,,,,
2024-11-19 00:03:04,TCP,172.64.155.209,172.30.1.33,443,53631,2142820870,3342316504,,,,,,,,,,,,
2024-11-19 00:03:04,TCP,172.30.1.33,172.64.155.209,53631,443,3342316504,2142820962,,,,,,,,,,,,
2024-11-19 00:03:04,TCP,20.189.173.26,172.30.1.33,443,53591,4193348291,3816573498,,,,,,,,,,,,
2024-11-19 00:03:04,TCP,142.251.8.188,172.30.1.33,5228,53568,721805551,2057943946,,,,,,,,,,,,
2024-11-19 00:03:04,TCP,20.189.173.26,172.30.1.33,443,53591,4193348291,3816573498,,,,,,,,,,,,
2024-11-19 00:03:04,TCP,172.30.1.33,20.189.173.26,53591,443,3816573498,4193348366,,,,,,,,,,,,
2024-11-19 00:03:04,TCP,172.64.155.209,172.30.1.33,443,53631,2142820962,3342316504,,,,,,,,,,,,
2024-11-19 00:03:04,TCP,172.30.1.33,172.64.155.209,53631,443,3342316504,2142821078,,,,,,,,,,,,
2024-11-19 00:03:04,TCP,172.64.155.209,172.30.1.33,443,53631,2142821078,3342316504,,,,,,,,,,,,
2024-11-19 00:03:04,TCP,172.30.1.33,172.64.155.209,53631,443,3342316504,2142821242,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.64.155.209,172.30.1.33,443,53631,2142821242,3342316504,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.30.1.33,172.64.155.209,53631,443,3342316504,2142821342,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.30.1.33,20.189.173.26,53591,443,3816573498,4193348366,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.30.1.33,20.189.173.26,53591,443,3816573848,4193348366,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.30.1.33,20.189.173.26,53591,443,3816575276,4193348366,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.217.174.106,172.30.1.33,443,53576,3914915185,825232917,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.30.1.33,172.217.174.106,53576,443,825232917,3914915222,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,20.189.173.26,172.30.1.33,443,53591,4193348366,3816575276,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,20.189.173.26,172.30.1.33,443,53591,4193348366,3816576553,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.30.1.33,20.189.173.26,53591,443,3816576553,4193348441,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,23.65.188.33,172.30.1.33,443,54127,854292541,2773182491,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,23.65.188.33,172.30.1.33,443,54127,854292565,2773182491,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.30.1.33,23.65.188.33,54127,443,2773182491,854292565,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.30.1.33,23.65.188.33,54127,443,2773182491,854292566,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.30.1.33,23.65.188.33,54127,443,2773182491,854292566,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.64.155.209,172.30.1.33,443,53631,2142821342,3342316504,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.30.1.33,172.64.155.209,53631,443,3342316504,2142821474,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.30.1.33,172.64.155.209,53631,443,3342316504,2142821474,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.64.155.209,172.30.1.33,443,53631,2142821474,3342316539,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,52.108.8.12,172.30.1.33,443,54122,3008378284,2076142483,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.30.1.33,23.65.188.33,54127,443,2773182491,854292566,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,23.65.188.33,172.30.1.33,443,54127,854292566,2773182492,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.64.155.209,172.30.1.33,443,53631,2142821474,3342316539,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.30.1.33,172.64.155.209,53631,443,3342316539,2142821566,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.30.1.33,172.64.155.209,53631,443,3342316539,2142821566,,,,,,,,,,,,
2024-11-19 00:03:05,TCP,172.64.155.209,172.30.1.33,443,53631,2142821566,3342316574,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,172.64.155.209,172.30.1.33,443,53631,2142821566,3342316574,,,,,,,,,,,,
2024-11-19 00:03:06,UDP,10.0.0.8,224.0.0.251,5353,5353,,,,,,,,,,,,,,
2024-11-19 00:03:06,UDP,172.30.1.128,224.0.0.251,5353,5353,,,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,172.30.1.33,172.64.155.209,53631,443,3342316574,2142821666,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,52.108.8.12,172.30.1.33,443,54126,2473852574,136155787,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,172.64.155.209,172.30.1.33,443,53631,2142821666,3342316574,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,172.30.1.33,172.64.155.209,53631,443,3342316574,2142821742,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,172.30.1.33,20.189.173.26,53591,443,3816576553,4193348441,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,172.30.1.33,20.189.173.26,53591,443,3816576903,4193348441,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,172.30.1.33,20.189.173.26,53591,443,3816578331,4193348441,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,172.30.1.33,20.42.73.24,53842,443,624495507,3943481255,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,20.189.173.26,172.30.1.33,443,53591,4193348441,3816578331,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,20.189.173.26,172.30.1.33,443,53591,4193348441,3816579608,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,172.30.1.33,20.189.173.26,53591,443,3816579608,4193348516,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,172.64.155.209,172.30.1.33,443,53631,2142821742,3342316574,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,172.30.1.33,172.64.155.209,53631,443,3342316574,2142821818,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,20.42.73.24,172.30.1.33,443,53842,3943481255,624495508,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,172.64.155.209,172.30.1.33,443,53631,2142821818,3342316574,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,172.30.1.33,172.64.155.209,53631,443,3342316574,2142821894,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,172.64.155.209,172.30.1.33,443,53631,2142821894,3342316574,,,,,,,,,,,,
2024-11-19 00:03:06,TCP,172.30.1.33,172.64.155.209,53631,443,3342316574,2142821962,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.64.155.209,172.30.1.33,443,53631,2142821962,3342316574,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,172.64.155.209,53631,443,3342316574,2142822046,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,20.189.173.26,53591,443,3816579608,4193348516,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,20.189.173.26,53591,443,3816579958,4193348516,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,20.189.173.26,53591,443,3816581386,4193348516,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.64.155.209,172.30.1.33,443,53631,2142822046,3342316574,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,172.64.155.209,53631,443,3342316574,2142822122,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,20.189.173.26,172.30.1.33,443,53591,4193348516,3816581386,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61283,1406023232,1265889311,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61283,1406023271,1265889311,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61283,1406024364,1265889311,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61283,443,1265889311,1406024403,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265640708,1702034703,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265642156,1702034703,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265642552,1702034703,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265644000,1702034703,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702034703,3265642552,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702034703,3265644156,,,,,,,,,,,,
2024-11-19 00:03:07,UDP,172.30.1.33,168.126.63.1,60202,53,,,DNS,,,,,,,,,,vscode-sync.trafficmanager.net.,A
2024-11-19 00:03:07,UDP,172.30.1.33,168.126.63.1,49400,53,,,DNS,,,,,,,,,,vscode-sync.trafficmanager.net.,Unknown
2024-11-19 00:03:07,TCP,172.30.1.33,20.205.69.80,53833,443,3860408582,3383703550,,,,,,,,,,,,
2024-11-19 00:03:07,UDP,168.126.63.1,172.30.1.33,53,49400,,,DNS,,,,,,,,,,vscode-sync.trafficmanager.net.,Unknown
2024-11-19 00:03:07,UDP,168.126.63.1,172.30.1.33,53,60202,,,DNS,,,,,,,,,,vscode-sync.trafficmanager.net.,A
2024-11-19 00:03:07,TCP,20.189.173.26,172.30.1.33,443,53591,4193348516,3816582663,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,20.189.173.26,53591,443,3816582663,4193348596,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702034703,3265644156,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702034848,3265644156,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702035115,3265644156,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702035280,3265644156,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702035422,3265644156,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702035644,3265644156,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702035870,3265644156,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702036031,3265644156,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702036136,3265644156,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702036358,3265644156,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702036684,3265644156,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702036730,3265644156,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702036779,3265644156,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265644156,1702036817,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265644156,1702036817,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265645604,1702036817,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.64.155.209,172.30.1.33,443,53631,2142822122,3342316574,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,172.64.155.209,53631,443,3342316574,2142822198,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265646000,1702036817,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702036817,3265646000,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,20.205.69.80,172.30.1.33,443,53833,3383703550,3860409435,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,20.205.69.80,53833,443,3860409435,3383703928,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702036817,3265647404,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702036817,3265647404,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702036962,3265647404,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702037356,3265647404,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702037494,3265647404,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702037716,3265647404,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702037950,3265647404,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702038202,3265647404,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702038248,3265647404,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702038290,3265647404,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702038335,3265647404,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265647404,1702038373,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265647404,1702038373,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265648852,1702038373,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265649248,1702038373,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702038373,3265650628,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702038373,3265650628,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702038556,3265650628,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702038950,3265650628,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702039088,3265650628,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702039310,3265650628,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702039544,3265650628,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702039768,3265650628,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702039816,3265650628,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702039864,3265650628,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265650628,1702039902,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265650628,1702039902,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265652076,1702039902,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265652472,1702039902,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702039902,3265652472,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702039902,3265653872,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.64.155.209,172.30.1.33,443,53631,2142822198,3342316574,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,172.64.155.209,53631,443,3342316574,2142822274,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702039902,3265653872,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702040081,3265653872,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702040475,3265653872,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702040613,3265653872,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702040835,3265653872,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702041069,3265653872,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702041209,3265653872,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702041351,3265653872,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702041397,3265653872,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702041447,3265653872,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265653872,1702041485,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265653872,1702041485,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265655320,1702041485,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,172.30.1.33,40.100.51.18,61284,443,3265655716,1702041485,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702041485,3265655716,,,,,,,,,,,,
2024-11-19 00:03:07,TCP,40.100.51.18,172.30.1.33,443,61284,1702041485,3265657096,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702041485,3265657096,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702041630,3265657096,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702042024,3265657096,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702042162,3265657096,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702042384,3265657096,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702042618,3265657096,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702042842,3265657096,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702042888,3265657096,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702042937,3265657096,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,172.30.1.33,40.100.51.18,61284,443,3265657096,1702042975,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,172.30.1.33,40.100.51.18,61284,443,3265657096,1702042975,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,172.30.1.33,40.100.51.18,61284,443,3265658544,1702042975,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,172.30.1.33,40.100.51.18,61284,443,3265658940,1702042975,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702042975,3265658940,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702042975,3265659654,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,172.64.155.209,172.30.1.33,443,53631,2142822274,3342316574,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,172.30.1.33,172.64.155.209,53631,443,3342316574,2142822350,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702042975,3265659654,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702043135,3265659654,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702043529,3265659654,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702043699,3265659654,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702043761,3265659654,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702043808,3265659654,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702043881,3265659654,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702043927,3265659654,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,40.100.51.18,172.30.1.33,443,61284,1702043976,3265659654,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,172.30.1.33,40.100.51.18,61284,443,3265659654,1702044014,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,172.64.155.209,172.30.1.33,443,53631,2142822350,3342316574,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,172.30.1.33,172.64.155.209,53631,443,3342316574,2142822426,,,,,,,,,,,,
2024-11-19 00:03:08,UDP,172.30.1.33,168.126.63.1,18599,53,,,DNS,,,,,,,,,,browser.events.data.microsoft.com.,A
2024-11-19 00:03:08,UDP,172.30.1.33,168.126.63.1,56360,53,,,DNS,,,,,,,,,,browser.events.data.microsoft.com.,Unknown
2024-11-19 00:03:08,TCP,172.30.1.33,20.189.173.26,53591,443,3816582663,4193348596,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,172.30.1.33,20.189.173.26,53591,443,3816583013,4193348596,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,172.30.1.33,20.189.173.26,53591,443,3816584441,4193348596,,,,,,,,,,,,
2024-11-19 00:03:08,UDP,168.126.63.1,172.30.1.33,53,18599,,,DNS,,,,,,,,,,browser.events.data.microsoft.com.,A
2024-11-19 00:03:08,UDP,168.126.63.1,172.30.1.33,53,56360,,,DNS,,,,,,,,,,browser.events.data.microsoft.com.,Unknown
2024-11-19 00:03:08,TCP,20.189.173.26,172.30.1.33,443,53591,4193348596,3816584441,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,20.189.173.26,172.30.1.33,443,53591,4193348596,3816585718,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,172.30.1.33,20.189.173.26,53591,443,3816585718,4193348676,,,,,,,,,,,,
2024-11-19 00:03:08,UDP,172.30.1.33,168.126.63.1,9904,53,,,DNS,,,,,,,,,,default.exp-tas.com.,A
2024-11-19 00:03:08,UDP,172.30.1.33,168.126.63.1,34104,53,,,DNS,,,,,,,,,,default.exp-tas.com.,Unknown
2024-11-19 00:03:08,UDP,168.126.63.1,172.30.1.33,53,9904,,,DNS,,,,,,,,,,default.exp-tas.com.,A
2024-11-19 00:03:08,UDP,168.126.63.1,172.30.1.33,53,34104,,,DNS,,,,,,,,,,default.exp-tas.com.,Unknown
2024-11-19 00:03:08,TCP,172.30.1.33,13.107.5.93,54141,443,1557084869,0,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,13.107.5.93,172.30.1.33,443,54141,39220743,1557084870,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,172.30.1.33,13.107.5.93,54141,443,1557084870,39220744,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,172.30.1.33,13.107.5.93,54141,443,1557084870,39220744,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,13.107.5.93,172.30.1.33,443,54141,39220744,1557085892,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,13.107.5.93,172.30.1.33,443,54141,39220744,1557085892,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,172.30.1.33,13.107.5.93,54141,443,1557085892,39220843,,,,,,,,,,,,
2024-11-19 00:03:08,TCP,172.30.1.33,13.107.5.93,54141,443,1557085892,39220843,,,,,,,,,,,,
